sentence,negative,neutral,positive,predicted_label
"Or perhaps I had merely grown used to it, grown to accept West Egg as a world complete in itself, with its own standards and its own great figures, second to nothing because it had no consciousness of being so, and now I was looking at it again, through Daisy's eyes.",0.10735045373439789,0.6432626247406006,0.24938690662384033,Neutral
It is invariably saddening to look through new eyes at things upon which you have expended your own powers of adjustment.,0.8312067985534668,0.1564980000257492,0.012295205146074295,Negative
"They arrived at twilight, and, as we strolled out among the sparkling hundreds, Daisy's voice was playing murmurous tricks in her throat.",0.09166775643825531,0.7847481966018677,0.12358406186103821,Neutral
"""These things excite me so,"" she whispered.",0.0021235980093479156,0.04814591631293297,0.9497304558753967,Positive
"""If you want to kiss me any time during the evening, Nick, just let me know and I'll be glad to arrange it for you.",0.0038587418384850025,0.3150649666786194,0.6810762882232666,Positive
Just mention my name.,0.15868337452411652,0.7552825808525085,0.08603405952453613,Neutral
Or present a green card.,0.09637776762247086,0.8095778822898865,0.09404433518648148,Neutral
"I'm giving out green"" ""Look around,"" suggested Gatsby.",0.11835287511348724,0.7370477914810181,0.14459934830665588,Neutral
"""I'm looking around.",0.11193716526031494,0.7508242130279541,0.13723865151405334,Neutral
"I'm having a marvellous"" ""You must see the faces of many people you've heard about.""",0.009088373742997646,0.1389857530593872,0.8519258499145508,Positive
Tom's arrogant eyes roamed the crowd.,0.7831034660339355,0.2041020393371582,0.012794489972293377,Negative
"""We don't go around very much,"" he said ""in fact, I was just thinking I don't know a soul here.""",0.48927226662635803,0.47085103392601013,0.03987671434879303,Negative
"""Perhaps you know that lady.""",0.09261169284582138,0.8406869173049927,0.06670141220092773,Neutral
"Gatsby indicated a gorgeous, scarcely human orchid of a woman who sat in state under a whiteplum tree.",0.007813597097992897,0.21434369683265686,0.7778427004814148,Positive
"Tom and Daisy stared, with that peculiarly unreal feeling that accompanies the recognition of a hitherto ghostly celebrity of the movies.",0.18452051281929016,0.6908848881721497,0.12459460645914078,Neutral
"""She's lovely,"" said Daisy.",0.0035478409845381975,0.05127345025539398,0.945178747177124,Positive
"""The man bending over her is her director.""",0.20369853079319,0.7458246350288391,0.05047685652971268,Neutral
"He took them ceremoniously from group to group ""Mrs. Buchanan  and Mr. Buchanan"" After an instant's hesitation he added ""the polo player.""",0.017503151670098305,0.7793276309967041,0.20316924154758453,Neutral
"""Oh no,"" objected Tom quickly, ""not me.""",0.626374363899231,0.34643515944480896,0.027190446853637695,Negative
"But evidently the sound of it pleased Gatsby for Tom remained ""the polo player"" for the rest of the evening.",0.01518632285296917,0.5162340402603149,0.4685796797275543,Neutral
"""I've never met so many celebrities,"" Daisy exclaimed.",0.17087596654891968,0.49358922243118286,0.3355347216129303,Neutral
"""I liked that manwhat was his name?with the sort of blue nose.""",0.011371592991054058,0.1972644329071045,0.7913639545440674,Positive
"Gatsby identified him, adding that he was a small producer.",0.042646486312150955,0.8990880846977234,0.058265477418899536,Neutral
"""Well, I liked him anyhow.""",0.022258561104536057,0.2705557346343994,0.7071857452392578,Positive
"""I'd a little rather not be the polo player,"" said Tom pleasantly, ""I'd rather look at all these famous people inin oblivion.""",0.3749907910823822,0.46558305621147156,0.15942619740962982,Neutral
Daisy and Gatsby danced.,0.013346062041819096,0.8092626929283142,0.17739130556583405,Neutral
"I remember being surprised by his graceful, conservative foxtrotI had never seen him dance before.",0.059473223984241486,0.41634896397590637,0.5241778492927551,Positive
"Then they sauntered over to my house and sat on the steps for half an hour, while at her request I remained watchfully in the garden.",0.059946220368146896,0.8689134120941162,0.07114041596651077,Neutral
"""In case there's a fire or a flood,"" she explained, ""or any act of God.""",0.07213723659515381,0.857688844203949,0.07017381489276886,Neutral
Tom appeared from his oblivion as we were sitting down to supper together.,0.04366455227136612,0.8528081178665161,0.10352733731269836,Neutral
"""Do you mind if I eat with some people over here?""",0.030255267396569252,0.9318463206291199,0.03789845481514931,Neutral
he said.,0.1932751089334488,0.5536829829216003,0.25304198265075684,Neutral
"""A fellow's getting off some funny stuff.""",0.11407030373811722,0.6282108426094055,0.25771889090538025,Neutral
"""Go ahead,"" answered Daisy genially, ""and if you want to take down any addresses here's my little gold pencil.""",0.03561271354556084,0.7043622732162476,0.2600250542163849,Neutral
"She looked around after a moment and told me the girl was ""common but pretty,"" and I knew that except for the halfhour she'd been alone with Gatsby she wasn't having a good time.",0.5095323920249939,0.40865570306777954,0.08181193470954895,Negative
We were at a particularly tipsy table.,0.00564112514257431,0.36360055208206177,0.6307583451271057,Positive
"That was my faultGatsby had been called to the phone, and I'd enjoyed these same people only two weeks before.",0.5009495615959167,0.41098472476005554,0.0880657359957695,Negative
But what had amused me then turned septic on the air now.,0.45655709505081177,0.4767110347747803,0.06673184782266617,Neutral
"""How do you feel, Miss Baedeker?""",0.0861230120062828,0.8811007738113403,0.03277617692947388,Neutral
"The girl addressed was trying, unsuccessfully, to slump against my shoulder.",0.3463376462459564,0.6206743717193604,0.03298794850707054,Neutral
At this inquiry she sat up and opened her eyes.,0.021501636132597923,0.8518746495246887,0.12662373483181,Neutral
"""Wha'?""",0.18967324495315552,0.7392419576644897,0.0710848793387413,Neutral
"A massive and lethargic woman, who had been urging Daisy to play golf with her at the local club tomorrow, spoke in Miss Baedeker's defence ""Oh, she's all right now.",0.2751721441745758,0.6288887858390808,0.0959390327334404,Neutral
When she's had five or six cocktails she always starts screaming like that.,0.2724781334400177,0.6572004556655884,0.07032140344381332,Neutral
"I tell her she ought to leave it alone.""",0.3078916668891907,0.6492993235588074,0.04280894249677658,Neutral
"""I do leave it alone,"" affirmed the accused hollowly.",0.09311173856258392,0.7881760597229004,0.11871226131916046,Neutral
"""We heard you yelling, so I said to Doc Civet here 'There's somebody that needs your help, Doc.'",0.2820383906364441,0.6474675536155701,0.07049401104450226,Neutral
""" ""She's much obliged, I'm sure,"" said another friend, without gratitude, ""but you got her dress all wet when you stuck her head in the pool.""",0.3745572566986084,0.5311738848686218,0.0942687913775444,Neutral
"""Anything I hate is to get my head stuck in a pool,"" mumbled Miss Baedeker.",0.9181637167930603,0.07701054215431213,0.004825834184885025,Negative
"""They almost drowned me once over in New Jersey.""",0.7331302165985107,0.2448943555355072,0.021975433453917503,Negative
"""Then you ought to leave it alone,"" countered Doctor Civet.",0.19932542741298676,0.757300853729248,0.04337375983595848,Neutral
"""Speak for yourself!""",0.17696255445480347,0.6841891407966614,0.13884828984737396,Neutral
cried Miss Baedeker violently.,0.5869854688644409,0.3824732303619385,0.03054124116897583,Negative
"""Your hand shakes.",0.25042015314102173,0.6761257648468018,0.07345405966043472,Neutral
"I wouldn't let you operate on me!""",0.4832695424556732,0.47277402877807617,0.0439564511179924,Negative
It was like that.,0.22007128596305847,0.6267489194869995,0.1531798392534256,Neutral
Almost the last thing I remember was standing with Daisy and watching the movingpicture director and his Star.,0.09304229170084,0.8198661208152771,0.08709154278039932,Neutral
"They were still under the whiteplum tree and their faces were touching except for a pale, thin ray of moonlight between.",0.029514813795685768,0.7534670829772949,0.21701805293560028,Neutral
"It occurred to me that he had been very slowly bending toward her all evening to attain this proximity, and even while I watched I saw him stoop one ultimate degree and kiss at her cheek.",0.02532433159649372,0.7676404118537903,0.20703521370887756,Neutral
"""I like her,"" said Daisy, ""I think she's lovely.""",0.0022239245008677244,0.03359733894467354,0.9641788005828857,Positive
But the rest offended herand inarguably because it wasn't a gesture but an emotion.,0.7924954295158386,0.19970855116844177,0.00779597507789731,Negative
"She was appalled by West Egg, this unprecedented ""place"" that Broadway had begotten upon a Long Island fishing villageappalled by its raw vigour that chafed under the old euphemisms and by the too obtrusive fate that herded its inhabitants along a shortcut from nothing to nothing.",0.8878157734870911,0.10400931537151337,0.008174851536750793,Negative
She saw something awful in the very simplicity she failed to understand.,0.8881794214248657,0.10552208125591278,0.006298471242189407,Negative
I sat on the front steps with them while they waited for their car.,0.1726933866739273,0.7861395478248596,0.041167084127664566,Neutral
It was dark here in front only the bright door sent ten square feet of light volleying out into the soft black morning.,0.02758864499628544,0.6778222918510437,0.2945890426635742,Neutral
"Sometimes a shadow moved against a dressingroom blind above, gave way to another shadow, an indefinite procession of shadows, who rouged and powdered in an invisible glass.",0.09268992394208908,0.8551664352416992,0.052143651992082596,Neutral
"""Who is this Gatsby anyhow?""",0.12000474333763123,0.8363955020904541,0.04359971359372139,Neutral
demanded Tom suddenly.,0.23310908675193787,0.7148997187614441,0.05199122428894043,Neutral
"""Some big bootlegger?""",0.46070602536201477,0.5016013979911804,0.0376925952732563,Neutral
"""Where'd you hear that?""",0.16961751878261566,0.7842133045196533,0.046169258654117584,Neutral
I inquired.,0.14530690014362335,0.7749420404434204,0.07975110411643982,Neutral
"""I didn't hear it.",0.4056757390499115,0.5543124079704285,0.040011901408433914,Neutral
I imagined it.,0.22026754915714264,0.6179409027099609,0.16179156303405762,Neutral
"A lot of these newly rich people are just big bootleggers, you know.""",0.6056333184242249,0.3411126136779785,0.05325401946902275,Negative
"""Not Gatsby,"" I said shortly.",0.2298656851053238,0.7124097347259521,0.057724613696336746,Neutral
He was silent for a moment.,0.18777266144752502,0.7662238478660583,0.04600348323583603,Neutral
The pebbles of the drive crunched under his feet.,0.09714487940073013,0.8287700414657593,0.07408507168292999,Neutral
"""Well, he certainly must have strained himself to get this menagerie together.""",0.46783798933029175,0.4762454330921173,0.05591654032468796,Neutral
A breeze stirred the grey haze of Daisy's fur collar.,0.013977613300085068,0.7821056842803955,0.2039167284965515,Neutral
"""At least they are more interesting than the people we know,"" she said with an effort.",0.02725459448993206,0.26555219292640686,0.7071932554244995,Positive
"""You didn't look so interested.""",0.5565224885940552,0.4008621871471405,0.042615316808223724,Negative
"""Well, I was.""",0.04148992896080017,0.7341769337654114,0.22433315217494965,Neutral
Tom laughed and turned to me.,0.014065136201679707,0.668364942073822,0.31756988167762756,Neutral
"""Did you notice Daisy's face when that girl asked her to put her under a cold shower?""",0.19738325476646423,0.7664967179298401,0.036120034754276276,Neutral
"Daisy began to sing with the music in a husky, rhythmic whisper, bringing out a meaning in each word that it had never had before and would never have again.",0.07631909102201462,0.6545299291610718,0.2691510319709778,Neutral
"When the melody rose her voice broke up sweetly, following it, in a way contralto voices have, and each change tipped out a little of her warm human magic upon the air.",0.008287024684250355,0.5003101825714111,0.491402804851532,Neutral
"""Lots of people come who haven't been invited,"" she said suddenly.",0.43205878138542175,0.5166786909103394,0.051262568682432175,Neutral
"""That girl hadn't been invited.",0.580542266368866,0.4024759531021118,0.016981782391667366,Negative
"They simply force their way in and he's too polite to object.""",0.41466280817985535,0.5210456848144531,0.0642915740609169,Neutral
"""I'd like to know who he is and what he does,"" insisted Tom.",0.11517468094825745,0.8149033784866333,0.06992191821336746,Neutral
"""And I think I'll make a point of finding out.""",0.06136511638760567,0.848106861114502,0.09052801132202148,Neutral
"""I can tell you right now,"" she answered.",0.07521127164363861,0.8405753374099731,0.08421335369348526,Neutral
"""He owned some drugstores, a lot of drugstores.",0.20052458345890045,0.7455058693885803,0.05396953597664833,Neutral
"He built them up himself.""",0.20829235017299652,0.6822184324264526,0.10948920994997025,Neutral
The dilatory limousine came rolling up the drive.,0.17223255336284637,0.7688765525817871,0.05889083817601204,Neutral
"""Good night, Nick,"" said Daisy.",0.008302065543830395,0.5823309421539307,0.40936699509620667,Neutral
"Her glance left me and sought the lighted top of the steps, where ""Three O'Clock in the Morning,"" a neat, sad little waltz of that year, was drifting out the open door.",0.07488203048706055,0.7726583480834961,0.15245962142944336,Neutral
"After all, in the very casualness of Gatsby's party there were romantic possibilities totally absent from her world.",0.16929654777050018,0.6799481511116028,0.1507553607225418,Neutral
What was it up there in the song that seemed to be calling her back inside?,0.056329984217882156,0.9073408246040344,0.03632916137576103,Neutral
"What would happen now in the dim, incalculable hours?",0.4196467697620392,0.5358189344406128,0.04453425481915474,Neutral
"Perhaps some unbelievable guest would arrive, a person infinitely rare and to be marvelled at, some authentically radiant young girl who with one fresh glance at Gatsby, one moment of magical encounter, would blot out those five years of unwavering devotion.",0.01244947500526905,0.19047591090202332,0.7970746159553528,Positive
I stayed late that night.,0.09954957664012909,0.8367757201194763,0.06367471814155579,Neutral
"Gatsby asked me to wait until he was free, and I lingered in the garden until the inevitable swimming party had run up, chilled and exalted, from the black beach, until the lights were extinguished in the guestrooms overhead.",0.027910331264138222,0.6584218144416809,0.31366783380508423,Neutral
"When he came down the steps at last the tanned skin was drawn unusually tight on his face, and his eyes were bright and tired.",0.10478159785270691,0.6668397188186646,0.22837866842746735,Neutral
"""She didn't like it,"" he said immediately.",0.6805139183998108,0.30608344078063965,0.013402700424194336,Negative
"""Of course she did.""",0.07281836122274399,0.6712262034416199,0.25595545768737793,Neutral
"""She didn't like it,"" he insisted.",0.5057216882705688,0.4707144796848297,0.023563815280795097,Negative
"""She didn't have a good time.""",0.7396255135536194,0.2400028258562088,0.020371615886688232,Negative
"He was silent, and I guessed at his unutterable depression.",0.6778619885444641,0.3035047650337219,0.018633242696523666,Negative
"""I feel far away from her,"" he said.",0.6296753883361816,0.35425251722335815,0.016072090715169907,Negative
"""It's hard to make her understand.""",0.48505035042762756,0.454191118478775,0.06075860559940338,Negative
"""You mean about the dance?""",0.0974864810705185,0.8597250580787659,0.04278849810361862,Neutral
"""The dance?""",0.1000797301530838,0.8403132557868958,0.059607021510601044,Neutral
He dismissed all the dances he had given with a snap of his fingers.,0.4122558832168579,0.5512246489524841,0.036519426852464676,Neutral
"""Old sport, the dance is unimportant.""",0.42683079838752747,0.5059778690338135,0.06719136983156204,Neutral
"He wanted nothing less of Daisy than that she should go to Tom and say ""I never loved you.""",0.5995340943336487,0.36593806743621826,0.03452782705426216,Negative
After she had obliterated four years with that sentence they could decide upon the more practical measures to be taken.,0.1776890605688095,0.7953238487243652,0.026987139135599136,Neutral
"One of them was that, after she was free, they were to go back to Louisville and be married from her housejust as if it were five years ago.",0.03236446902155876,0.8490810394287109,0.11855453252792358,Neutral
"""And she doesn't understand,"" he said.",0.5761392116546631,0.4005650579929352,0.023295683786273003,Negative
"""She used to be able to understand.",0.254838764667511,0.6318948268890381,0.11326637864112854,Neutral
"We'd sit for hours"" He broke off and began to walk up and down a desolate path of fruit rinds and discarded favours and crushed flowers.",0.26489880681037903,0.651757538318634,0.08334361016750336,Neutral
"""I wouldn't ask too much of her,"" I ventured.",0.11313901841640472,0.8276425004005432,0.05921844765543938,Neutral
"""You can't repeat the past.""",0.4098797142505646,0.5174195766448975,0.07270069420337677,Neutral
"""Can't repeat the past?""",0.36455824971199036,0.5907201170921326,0.04472160339355469,Neutral
he cried incredulously.,0.08726191520690918,0.5325491428375244,0.380188912153244,Neutral
"""Why of course you can!""",0.0103301415219903,0.18715150654315948,0.802518367767334,Positive
"He looked around him wildly, as if the past were lurking here in the shadow of his house, just out of reach of his hand.",0.11246377229690552,0.7618266344070435,0.12570960819721222,Neutral
"""I'm going to fix everything just the way it was before,"" he said, nodding determinedly.",0.01763024926185608,0.280269056558609,0.7021006941795349,Positive
"""She'll see.""",0.07136214524507523,0.8099016547203064,0.11873623728752136,Neutral
"He talked a lot about the past, and I gathered that he wanted to recover something, some idea of himself perhaps, that had gone into loving Daisy.",0.06270292401313782,0.7733588814735413,0.1639382243156433,Neutral
"His life had been confused and disordered since then, but if he could once return to a certain starting place and go over it all slowly, he could find out what that thing was   One autumn night, five years before, they had been walking down the street when the leaves were falling, and they came to a place where there were no trees and the sidewalk was white with moonlight.",0.2294250875711441,0.6798498630523682,0.09072504192590714,Neutral
They stopped here and turned toward each other.,0.06672953814268112,0.853813886642456,0.07945656776428223,Neutral
Now it was a cool night with that mysterious excitement in it which comes at the two changes of the year.,0.0010819918243214488,0.02842487208545208,0.9704931378364563,Positive
The quiet lights in the houses were humming out into the darkness and there was a stir and bustle among the stars.,0.011355793103575706,0.6913819313049316,0.2972623109817505,Neutral
"Out of the corner of his eye Gatsby saw that the blocks of the sidewalks really formed a ladder and mounted to a secret place above the treeshe could climb to it, if he climbed alone, and once there he could suck on the pap of life, gulp down the incomparable milk of wonder.",0.12898682057857513,0.6651831865310669,0.20582997798919678,Neutral
His heart beat faster as Daisy's white face came up to his own.,0.0061418600380420685,0.4353269636631012,0.5585311651229858,Positive
"He knew that when he kissed this girl, and forever wed his unutterable visions to her perishable breath, his mind would never romp again like the mind of God.",0.15460209548473358,0.5860425233840942,0.259355366230011,Neutral
"So he waited, listening for a moment longer to the tuningfork that had been struck upon a star.",0.020267192274332047,0.8832901120185852,0.09644266963005066,Neutral
Then he kissed her.,0.01577303558588028,0.4718925356864929,0.512334406375885,Positive
At his lips' touch she blossomed for him like a flower and the incarnation was complete.,0.0011790153803303838,0.057309456169605255,0.9415115714073181,Positive
"Through all he said, even through his appalling sentimentality, I was reminded of somethingan elusive rhythm, a fragment of lost words, that I had heard somewhere a long time ago.",0.5271389484405518,0.43520551919937134,0.037655510008335114,Negative
"For a moment a phrase tried to take shape in my mouth and my lips parted like a dumb man's, as though there was more struggling upon them than a wisp of startled air.",0.5242621302604675,0.4251174330711365,0.05062045902013779,Negative
"But they made no sound, and what I had almost remembered was uncommunicable forever.",0.7540377378463745,0.2284407913684845,0.017521467059850693,Negative
"CHAPTER VII It was when curiosity about Gatsby was at its highest that the lights in his house failed to go on one Saturday nightand, as obscurely as it had begun, his career as Trimalchio was over.",0.3444911241531372,0.5660945177078247,0.08941441029310226,Neutral
Only gradually did I become aware that the automobiles which turned expectantly into his drive stayed for just a minute and then drove sulkily away.,0.33556628227233887,0.6039474606513977,0.06048623099923134,Neutral
Wondering if he were sick I went over to find outan unfamiliar butler with a villainous face squinted at me suspiciously from the door.,0.5292152166366577,0.4543178379535675,0.016466934233903885,Negative
"""Is Mr. Gatsby sick?""",0.22798357903957367,0.7453672885894775,0.026649169623851776,Neutral
"""Nope.""",0.27507781982421875,0.6262767910957336,0.0986454039812088,Neutral
"After a pause he added ""sir"" in a dilatory, grudging way.",0.1817810833454132,0.7747064232826233,0.043512485921382904,Neutral
"""I hadn't seen him around, and I was rather worried.",0.6760952472686768,0.2998363971710205,0.024068325757980347,Negative
"Tell him Mr. Carraway came over.""",0.0698414295911789,0.8525221347808838,0.07763649523258209,Neutral
"""Who?""",0.2009182721376419,0.7255997061729431,0.07348203659057617,Neutral
he demanded rudely.,0.6641918420791626,0.31238096952438354,0.02342720329761505,Negative
"""Carraway.""",0.07733285427093506,0.820708155632019,0.10195904970169067,Neutral
"""Carraway.",0.1290508210659027,0.7586414217948914,0.11230771243572235,Neutral
"All right, I'll tell him.""",0.029737239703536034,0.7684981822967529,0.2017645686864853,Neutral
Abruptly he slammed the door.,0.3926903307437897,0.5643877983093262,0.04292192682623863,Neutral
"My Finn informed me that Gatsby had dismissed every servant in his house a week ago and replaced them with half a dozen others, who never went into West Egg village to be bribed by the tradesmen, but ordered moderate supplies over the telephone.",0.314212441444397,0.6502685546875,0.03551899269223213,Neutral
"The grocery boy reported that the kitchen looked like a pigsty, and the general opinion in the village was that the new people weren't servants at all.",0.5387744903564453,0.42243751883506775,0.03878789767622948,Negative
Next day Gatsby called me on the phone.,0.02502698265016079,0.8826068639755249,0.09236618131399155,Neutral
"""Going away?""",0.1583070605993271,0.7945513129234314,0.0471416674554348,Neutral
I inquired.,0.14530690014362335,0.7749420404434204,0.07975110411643982,Neutral
"""No, old sport.""",0.321790874004364,0.6102175116539001,0.06799162924289703,Neutral
"""I hear you fired all your servants.""",0.6102789640426636,0.37270158529281616,0.01701940968632698,Negative
"""I wanted somebody who wouldn't gossip.",0.21570545434951782,0.6555688977241516,0.12872561812400818,Neutral
"Daisy comes over quite oftenin the afternoons.""",0.011966473422944546,0.8202618360519409,0.16777169704437256,Neutral
So the whole caravansary had fallen in like a card house at the disapproval in her eyes.,0.44690173864364624,0.5244614481925964,0.028636861592531204,Neutral
"""They're some people Wolfshiem wanted to do something for.",0.08917684108018875,0.8126007914543152,0.09822230786085129,Neutral
They're all brothers and sisters.,0.02272644266486168,0.5727478861808777,0.40452560782432556,Neutral
"They used to run a small hotel.""",0.0715261697769165,0.8667174577713013,0.06175632402300835,Neutral
"""I see.""",0.1039838045835495,0.7014504671096802,0.1945657581090927,Neutral
He was calling up at Daisy's requestwould I come to lunch at her house tomorrow?,0.007350766099989414,0.9173315167427063,0.07531770318746567,Neutral
Miss Baker would be there.,0.03504940867424011,0.9011762142181396,0.06377434730529785,Neutral
Half an hour later Daisy herself telephoned and seemed relieved to find that I was coming.,0.00610243808478117,0.23462438583374023,0.7592731714248657,Positive
Something was up.,0.12499819695949554,0.652137041091919,0.22286483645439148,Neutral
And yet I couldn't believe that they would choose this occasion for a sceneespecially for the rather harrowing scene that Gatsby had outlined in the garden.,0.6662743091583252,0.30439767241477966,0.029328064993023872,Negative
"The next day was broiling, almost the last, certainly the warmest, of the summer.",0.003208600915968418,0.19728094339370728,0.7995104789733887,Positive
"As my train emerged from the tunnel into sunlight, only the hot whistles of the National Biscuit Company broke the simmering hush at noon.",0.047072745859622955,0.7010167837142944,0.25191038846969604,Neutral
"The straw seats of the car hovered on the edge of combustion the woman next to me perspired delicately for a while into her white shirtwaist, and then, as her newspaper dampened under her fingers, lapsed despairingly into deep heat with a desolate cry.",0.42309775948524475,0.5235847234725952,0.05331752076745033,Neutral
Her pocketbook slapped to the floor.,0.36872419714927673,0.5934919118881226,0.0377839133143425,Neutral
"""Oh, my!""",0.15295062959194183,0.4693026840686798,0.3777466416358948,Neutral
she gasped.,0.23311150074005127,0.6294192671775818,0.13746921718120575,Neutral
"I picked it up with a weary bend and handed it back to her, holding it at arm's length and by the extreme tip of the corners to indicate that I had no designs upon itbut everyone near by, including the woman, suspected me just the same.",0.2561180591583252,0.6690943241119385,0.07478761672973633,Neutral
"""Hot!""",0.03950388357043266,0.35508379340171814,0.6054123640060425,Positive
said the conductor to familiar faces.,0.06276095658540726,0.8327421545982361,0.10449691116809845,Neutral
"""Some weather!",0.07419879734516144,0.5646243691444397,0.36117684841156006,Neutral
Hot!,0.015589325688779354,0.2225724309682846,0.7618381977081299,Positive
Hot!,0.015589325688779354,0.2225724309682846,0.7618381977081299,Positive
Hot!,0.015589325688779354,0.2225724309682846,0.7618381977081299,Positive
Is it hot enough for you?,0.07448352873325348,0.7926188707351685,0.1328975409269333,Neutral
Is it hot?,0.04655362293124199,0.8208423256874084,0.13260412216186523,Neutral
"Is it  ?""",0.11926593631505966,0.7783263325691223,0.10240775346755981,Neutral
My commutation ticket came back to me with a dark stain from his hand.,0.5433337688446045,0.4421285092830658,0.014537753537297249,Negative
"That anyone should care in this heat whose flushed lips he kissed, whose head made damp the pyjama pocket over his heart!",0.3905560076236725,0.505814254283905,0.10362973064184189,Neutral
"Through the hall of the Buchanans' house blew a faint wind, carrying the sound of the telephone bell out to Gatsby and me as we waited at the door.",0.03858580067753792,0.8688420057296753,0.09257224202156067,Neutral
"""The master's body?""",0.19260664284229279,0.7777241468429565,0.029669195413589478,Neutral
roared the butler into the mouthpiece.,0.23857125639915466,0.7079936861991882,0.05343504250049591,Neutral
"""I'm sorry, madame, but we can't furnish itit's far too hot to touch this noon!""",0.773260772228241,0.1982763111591339,0.028462901711463928,Negative
"What he really said was ""Yes  Yes  I'll see.""",0.03907136619091034,0.6159898638725281,0.3449387550354004,Neutral
"He set down the receiver and came toward us, glistening slightly, to take our stiff straw hats.",0.007490594871342182,0.7380290031433105,0.25448039174079895,Neutral
"""Madame expects you in the salon!""",0.08048176020383835,0.7634373307228088,0.1560809463262558,Neutral
"he cried, needlessly indicating the direction.",0.34609901905059814,0.6091560125350952,0.044745031744241714,Neutral
In this heat every extra gesture was an affront to the common store of life.,0.8600732088088989,0.1324087530374527,0.00751802371814847,Negative
"The room, shadowed well with awnings, was dark and cool.",0.0067379893735051155,0.21640612185001373,0.7768558859825134,Positive
"Daisy and Jordan lay upon an enormous couch, like silver idols weighing down their own white dresses against the singing breeze of the fans.",0.2552231550216675,0.6661977767944336,0.07857903093099594,Neutral
"""We can't move,"" they said together.",0.39183738827705383,0.5353493094444275,0.07281334698200226,Neutral
"Jordan's fingers, powdered white over their tan, rested for a moment in mine.",0.014903184026479721,0.8636108636856079,0.12148595601320267,Neutral
"""And Mr. Thomas Buchanan, the athlete?""",0.05860946699976921,0.9024255871772766,0.038964878767728806,Neutral
I inquired.,0.14530690014362335,0.7749420404434204,0.07975110411643982,Neutral
"Simultaneously I heard his voice, gruff, muffled, husky, at the hall telephone.",0.13905222713947296,0.7677357196807861,0.0932120606303215,Neutral
Gatsby stood in the centre of the crimson carpet and gazed around with fascinated eyes.,0.0093989297747612,0.3407707214355469,0.6498303413391113,Positive
"Daisy watched him and laughed, her sweet, exciting laugh a tiny gust of powder rose from her bosom into the air.",0.0020708271767944098,0.09060300141572952,0.9073261618614197,Positive
"""The rumour is,"" whispered Jordan, ""that that's Tom's girl on the telephone.""",0.1157103106379509,0.8273957967758179,0.05689382553100586,Neutral
We were silent.,0.30476585030555725,0.6552253365516663,0.040008824318647385,Neutral
"The voice in the hall rose high with annoyance ""Very well, then, I won't sell you the car at all  I'm under no obligations to you at all  and as for your bothering me about it at lunch time, I won't stand that at all!""",0.8000681400299072,0.18381774425506592,0.01611410453915596,Negative
"""Holding down the receiver,"" said Daisy cynically.",0.06482991576194763,0.8562818765640259,0.07888814061880112,Neutral
"""No, he's not,"" I assured her.",0.09858731180429459,0.7113800048828125,0.19003267586231232,Neutral
"""It's a bonafide deal.",0.339922159910202,0.6016680002212524,0.05840988829731941,Neutral
"I happen to know about it.""",0.06913664937019348,0.8249757885932922,0.1058875247836113,Neutral
"Tom flung open the door, blocked out its space for a moment with his thick body, and hurried into the room.",0.055290378630161285,0.8581801652908325,0.086529441177845,Neutral
"""Mr.",0.17510735988616943,0.6916574835777283,0.13323518633842468,Neutral
"Gatsby!""",0.07021500170230865,0.7119976282119751,0.21778737008571625,Neutral
"He put out his broad, flat hand with wellconcealed dislike.",0.35752350091934204,0.5972041487693787,0.04527236521244049,Neutral
"""I'm glad to see you, sir  Nick "" ""Make us a cold drink,"" cried Daisy.",0.0028436314314603806,0.07016231119632721,0.9269940257072449,Positive
"As he left the room again she got up and went over to Gatsby and pulled his face down, kissing him on the mouth.",0.010460597462952137,0.7546898126602173,0.23484961688518524,Neutral
"""You know I love you,"" she murmured.",0.005578529089689255,0.11405147612094879,0.8803699612617493,Positive
"""You forget there's a lady present,"" said Jordan.",0.1265905499458313,0.7697708606719971,0.10363855957984924,Neutral
Daisy looked around doubtfully.,0.2778032720088959,0.6932132840156555,0.02898341603577137,Neutral
"""You kiss Nick too.""",0.09212329238653183,0.7427492141723633,0.16512751579284668,Neutral
"""What a low, vulgar girl!""",0.9494045376777649,0.044727493077516556,0.005867951083928347,Negative
"""I don't care!""",0.2362414300441742,0.5345963835716248,0.22916217148303986,Neutral
"cried Daisy, and began to clog on the brick fireplace.",0.3012872636318207,0.6594415307044983,0.03927116096019745,Neutral
Then she remembered the heat and sat down guiltily on the couch just as a freshly laundered nurse leading a little girl came into the room.,0.25080710649490356,0.6782282590866089,0.07096464931964874,Neutral
"""Blessed precious,"" she crooned, holding out her arms.",0.004113361705094576,0.13593938946723938,0.8599472045898438,Positive
"""Come to your own mother that loves you.""",0.03568713739514351,0.37986209988594055,0.5844507813453674,Positive
"The child, relinquished by the nurse, rushed across the room and rooted shyly into her mother's dress.",0.08171455562114716,0.855186402797699,0.06309902667999268,Neutral
"""The blessed precious!",0.005353627260774374,0.0884297639131546,0.9062166213989258,Positive
Did mother get powder on your old yellowy hair?,0.3858628273010254,0.5957446098327637,0.01839260756969452,Neutral
"Stand up now, and sayHowdedo.""",0.08482002466917038,0.838855504989624,0.0763244479894638,Neutral
Gatsby and I in turn leaned down and took the small reluctant hand.,0.010507253929972649,0.7886767983436584,0.20081597566604614,Neutral
